"vehicle";"timestamp";"journey";"latitude";"longitude";"accuracy";"heading"
"3";"1297262129";"2088";"51.512138";"-0.183297";"10.000000";"233.768539"
"3";"1297262134";"2088";"51.512138";"-0.183297";"10.000000";"233.768539"
"3";"1297262139";"2088";"51.512138";"-0.183297";"10.000000";"233.768539"
"3";"1297262144";"2088";"51.512138";"-0.183297";"10.000000";"233.768539"
"3";"1297262149";"2088";"51.512138";"-0.183297";"10.000000";"233.768539"
"3";"1297262154";"2088";"51.512138";"-0.183297";"10.000000";"233.768539"
"3";"1297262159";"2088";"51.512138";"-0.183297";"10.000000";"233.768539"
"3";"1297262164";"2088";"51.512138";"-0.183297";"10.000000";"233.768539"
"3";"1297262169";"2088";"51.512253";"-0.182975";"10.000000";"43.086246"
"3";"1297262174";"2088";"51.512596";"-0.182156";"10.000000";"59.421635"
"3";"1297262179";"2088";"51.512756";"-0.181591";"10.000000";"62.274902"
"3";"1297262187";"2088";"51.512943";"-0.180936";"10.000000";"60.645378"
"3";"1297262189";"2088";"51.512943";"-0.180936";"10.000000";"60.645378"
"3";"1297262194";"2088";"51.513439";"-0.179662";"10.000000";"57.204132"
"3";"1297262254";"2089";"51.513813";"-0.178883";"10.000000";"49.075855"
"3";"1297262259";"2089";"51.513813";"-0.178883";"10.000000";"49.075855"
"3";"1297262264";"2089";"51.513813";"-0.178883";"10.000000";"49.075855"
"3";"1297262269";"2089";"51.513813";"-0.178883";"10.000000";"49.075855"
"3";"1297263674";"2090";"51.515644";"-0.09997";"10.000000";"118.029770"
"3";"1297263679";"2090";"51.515522";"-0.099258";"5.000000";"125.809303"
"3";"1297263686";"2090";"51.515522";"-0.099258";"5.000000";"125.809303"
"3";"1297263689";"2090";"51.515522";"-0.099258";"5.000000";"125.809303"
"3";"1297263694";"2090";"51.515522";"-0.099258";"5.000000";"125.809303"
"3";"1297263699";"2090";"51.515522";"-0.099258";"5.000000";"125.809303"
"3";"1297263704";"2090";"51.515522";"-0.099258";"5.000000";"125.809303"
"3";"1297263709";"2090";"51.515522";"-0.099258";"5.000000";"125.809303"
"3";"1297263714";"2090";"51.515522";"-0.099258";"5.000000";"125.809303"
"3";"1297263719";"2090";"51.515522";"-0.099258";"5.000000";"125.809303"
"3";"1297263724";"2090";"51.515522";"-0.099258";"5.000000";"125.809303"
"3";"1297263729";"2090";"51.515522";"-0.099258";"5.000000";"125.809303"
"3";"1297263734";"2090";"51.515522";"-0.099258";"5.000000";"125.809303"
"3";"1297263739";"2090";"51.515522";"-0.099258";"5.000000";"125.809303"
"3";"1297263744";"2090";"51.515522";"-0.099258";"5.000000";"125.809303"
"3";"1297263749";"2090";"51.515522";"-0.099258";"5.000000";"125.809303"
"3";"1297263754";"2090";"51.515522";"-0.099258";"5.000000";"125.809303"
"3";"1297263759";"2090";"51.515522";"-0.099258";"5.000000";"125.809303"
"3";"1297263764";"2090";"51.515522";"-0.099258";"5.000000";"125.809303"
"3";"1297263769";"2090";"51.515522";"-0.099258";"5.000000";"125.809303"
"3";"1297263775";"2090";"51.515522";"-0.099258";"5.000000";"125.809303"
"3";"1297263779";"2090";"51.515522";"-0.099258";"5.000000";"125.809303"
"3";"1297263784";"2090";"51.515522";"-0.099258";"5.000000";"125.809303"
"3";"1297263789";"2090";"51.515522";"-0.099258";"5.000000";"125.809303"
"3";"1297263794";"2090";"51.515522";"-0.099258";"5.000000";"125.809303"
"2";"1297272918";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297272921";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297272926";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297272951";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297272951";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297272957";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297272960";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297272972";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297272973";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297272991";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297272994";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273012";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273016";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273034";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273035";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273055";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273060";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273079";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273096";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273104";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273119";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273122";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273141";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273157";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273160";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273164";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273168";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273175";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273178";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273183";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273188";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273194";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273198";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273203";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273209";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273213";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273218";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273224";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273228";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273233";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273238";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273243";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273249";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273253";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273258";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273264";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273268";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273273";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273279";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273283";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273288";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273294";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273298";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273303";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273309";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273313";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273318";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273324";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273328";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273333";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273341";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273343";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273348";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273355";"2000";"51.546349";"0.212735";"65.000000";"-1.000000"
"2";"1297273358";"2000";"51.546532";"0.21259";"47.421635";"-1.000000"
"2";"1297273363";"2000";"51.546532";"0.21259";"47.421635";"-1.000000"
"2";"1297273368";"2000";"51.546532";"0.21259";"47.421635";"-1.000000"
"2";"1297273374";"2000";"51.546532";"0.21259";"47.421635";"-1.000000"
"2";"1297273407";"2000";"51.546532";"0.21259";"47.421635";"-1.000000"
"2";"1297273411";"2000";"51.546532";"0.21259";"47.421635";"-1.000000"
"2";"1297273416";"2000";"51.546532";"0.21259";"47.421635";"-1.000000"
"2";"1297273422";"2000";"51.546532";"0.21259";"47.421635";"-1.000000"
"2";"1297273426";"2000";"51.546532";"0.21259";"47.421635";"-1.000000"
"2";"1297273431";"2000";"51.546532";"0.21259";"47.421635";"-1.000000"
"2";"1297273437";"2000";"51.546532";"0.21259";"47.421635";"-1.000000"
"2";"1297273441";"2000";"51.546532";"0.21259";"47.421635";"-1.000000"
"2";"1297273446";"2000";"51.546532";"0.21259";"47.421635";"-1.000000"
"2";"1297273453";"2000";"51.546532";"0.21259";"47.421635";"-1.000000"
"2";"1297273456";"2000";"51.546532";"0.21259";"47.421635";"-1.000000"
"2";"1297273461";"2000";"51.546532";"0.21259";"47.421635";"-1.000000"
"2";"1297273477";"2000";"51.54649";"0.212615";"100.000000";"-1.000000"
"2";"1297273481";"2000";"51.546337";"0.212698";"65.000000";"-1.000000"
"2";"1297273486";"2000";"51.546337";"0.212698";"65.000000";"-1.000000"
"2";"1297273491";"2000";"51.546337";"0.212698";"65.000000";"-1.000000"
"2";"1297273500";"2000";"51.546337";"0.212698";"65.000000";"-1.000000"
"2";"1297273504";"2000";"51.546337";"0.212698";"65.000000";"-1.000000"
"2";"1297273509";"2000";"51.546337";"0.212698";"65.000000";"-1.000000"
"2";"1297273516";"2000";"51.546337";"0.212698";"65.000000";"-1.000000"
"2";"1297273531";"2000";"51.546337";"0.212698";"65.000000";"-1.000000"
"2";"1297273538";"2000";"51.546337";"0.212698";"65.000000";"-1.000000"
"2";"1297273539";"2000";"51.546337";"0.212698";"65.000000";"-1.000000"
"2";"1297273544";"2000";"51.546337";"0.212698";"65.000000";"-1.000000"
"2";"1297273552";"2000";"51.546337";"0.212698";"65.000000";"-1.000000"
"2";"1297273554";"2000";"51.546337";"0.212698";"65.000000";"-1.000000"
"2";"1297273559";"2000";"51.546337";"0.212698";"65.000000";"-1.000000"
"2";"1297273564";"2000";"51.546337";"0.212698";"65.000000";"-1.000000"
"2";"1297273569";"2000";"51.546337";"0.212698";"65.000000";"-1.000000"
"2";"1297273574";"2000";"51.546337";"0.212698";"65.000000";"-1.000000"
"2";"1297273579";"2000";"51.546337";"0.212698";"65.000000";"-1.000000"
"2";"1297273585";"2000";"51.546337";"0.212698";"65.000000";"-1.000000"
"2";"1297273589";"2000";"51.546337";"0.212698";"65.000000";"-1.000000"
"2";"1297273594";"2000";"51.546337";"0.212698";"65.000000";"-1.000000"
"2";"1297273599";"2000";"51.546337";"0.212698";"65.000000";"-1.000000"
"2";"1297273608";"2000";"51.546337";"0.212698";"65.000000";"-1.000000"
"2";"1297273609";"2000";"51.546337";"0.212698";"65.000000";"-1.000000"
"2";"1297273614";"2000";"51.546337";"0.212698";"65.000000";"-1.000000"
"2";"1297273621";"2000";"51.546337";"0.212698";"65.000000";"-1.000000"
"3";"1297277349";"2117";"51.567669";"0.212176";"50.000000";"-1.000000"
"3";"1297277354";"2117";"51.567566";"0.212114";"10.000000";"-1.000000"
"3";"1297277359";"2117";"51.567566";"0.212114";"10.000000";"-1.000000"
"3";"1297277364";"2117";"51.567566";"0.212114";"10.000000";"-1.000000"
"3";"1297277369";"2117";"51.567566";"0.212114";"10.000000";"-1.000000"
"3";"1297277374";"2117";"51.567566";"0.212114";"10.000000";"-1.000000"
"3";"1297277379";"2117";"51.567566";"0.212114";"10.000000";"-1.000000"
"3";"1297277389";"2118";"51.567566";"0.212114";"10.000000";"-1.000000"
"3";"1297277394";"2118";"51.567566";"0.212114";"10.000000";"-1.000000"
"2";"1297278415";"2000";"51.546345";"0.212922";"65.000000";"-1.000000"
"2";"1297278419";"2000";"51.546345";"0.212922";"65.000000";"-1.000000"
"3";"1297314274";"2124";"51.50045";"-0.081141";"5.000000";"280.837616"
"3";"1297314279";"2124";"51.50045";"-0.081141";"5.000000";"280.837616"
"3";"1297314284";"2124";"51.50045";"-0.081141";"5.000000";"280.837616"
"3";"1297314314";"2124";"51.50045";"-0.081141";"5.000000";"280.837616"
"3";"1297314319";"2124";"51.50045";"-0.081141";"5.000000";"280.837616"
"3";"1297314324";"2124";"51.50045";"-0.081141";"5.000000";"280.837616"
"3";"1297314329";"2124";"51.50045";"-0.081141";"5.000000";"280.837616"
"3";"1297314334";"2124";"51.50045";"-0.081141";"5.000000";"280.837616"
"3";"1297314339";"2124";"51.50045";"-0.081141";"5.000000";"280.837616"
"3";"1297314344";"2124";"51.50045";"-0.081141";"5.000000";"280.837616"
"3";"1297314349";"2124";"51.50045";"-0.081141";"5.000000";"280.837616"
"3";"1297314354";"2124";"51.50045";"-0.081141";"5.000000";"280.837616"
"3";"1297314359";"2124";"51.50045";"-0.081141";"5.000000";"280.837616"
"3";"1297314364";"2124";"51.50045";"-0.081141";"5.000000";"280.837616"
"3";"1297314369";"2124";"51.50045";"-0.081141";"5.000000";"280.837616"
"3";"1297314374";"2124";"51.50045";"-0.081141";"5.000000";"280.837616"
"3";"1297314379";"2124";"51.50045";"-0.081141";"5.000000";"280.837616"
"3";"1297314384";"2124";"51.50045";"-0.081141";"5.000000";"280.837616"
"3";"1297314389";"2124";"51.50045";"-0.081141";"5.000000";"280.837616"
"3";"1297314394";"2124";"51.50045";"-0.081141";"5.000000";"280.837616"
"3";"1297314399";"2124";"51.50045";"-0.081141";"5.000000";"280.837616"
"3";"1297314404";"2124";"51.50045";"-0.081141";"5.000000";"280.837616"
"3";"1297314409";"2124";"51.50045";"-0.081141";"5.000000";"280.837616"
"3";"1297314414";"2124";"51.50045";"-0.081141";"5.000000";"280.837616"
"3";"1297314419";"2124";"51.50045";"-0.081141";"5.000000";"280.837616"
"3";"1297314424";"2124";"51.50045";"-0.081141";"5.000000";"280.837616"
"3";"1297314429";"2124";"51.50045";"-0.081141";"5.000000";"280.837616"
"3";"1297314434";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314439";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314444";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314449";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314454";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314459";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314464";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314469";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314474";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314479";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314484";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314489";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314494";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314499";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314504";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314509";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314514";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314519";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314524";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314529";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314534";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314539";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314544";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314549";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314554";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314559";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314564";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314569";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314574";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314579";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314584";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314589";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314594";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314599";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314604";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314609";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314614";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314619";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314624";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314629";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314634";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314639";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314644";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314649";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314654";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314659";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314664";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314669";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314674";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314679";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314684";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314689";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314694";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314699";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314704";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314709";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314714";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314719";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314728";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314729";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314734";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314739";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314746";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314749";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314754";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314759";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314768";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314769";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314774";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314779";"2124";"51.502483";"-0.095709";"5.000000";"157.885910"
"3";"1297314784";"2124";"51.479809";"-0.111588";"5.000000";"201.610535"
"3";"1297314791";"2124";"51.479328";"-0.111847";"5.000000";"196.085220"
"3";"1297314794";"2124";"51.478603";"-0.1121";"5.000000";"192.857758"
"3";"1297314799";"2124";"51.477886";"-0.112318";"5.000000";"189.593460"
"3";"1297314804";"2124";"51.47739";"-0.112398";"5.000000";"185.766281"
"3";"1297314809";"2124";"51.476871";"-0.112436";"5.000000";"183.957642"
"3";"1297314814";"2124";"51.476871";"-0.112436";"5.000000";"183.957642"
"3";"1297314819";"2124";"51.475174";"-0.112608";"5.000000";"184.209641"
"3";"1297314824";"2124";"51.475174";"-0.112608";"5.000000";"184.209641"
"3";"1297314829";"2124";"51.473915";"-0.112751";"5.000000";"184.803177"
"3";"1297314834";"2124";"51.473434";"-0.112801";"5.000000";"184.274155"
"3";"1297314839";"2124";"51.472626";"-0.11283";"5.000000";"179.768112"
"3";"1297314844";"2124";"51.472626";"-0.11283";"5.000000";"179.768112"
"3";"1297314849";"2124";"51.471375";"-0.112662";"5.000000";"174.876617"
"3";"1297314854";"2124";"51.470879";"-0.112594";"5.000000";"176.366455"
"3";"1297314859";"2124";"51.470062";"-0.112527";"5.000000";"178.959351"
"3";"1297314864";"2124";"51.469517";"-0.112526";"5.000000";"179.206284"
"3";"1297314869";"2124";"51.468758";"-0.112499";"5.000000";"180.137573"
"3";"1297314874";"2124";"51.468277";"-0.112526";"5.000000";"183.708557"
"3";"1297314879";"2124";"51.467777";"-0.112663";"5.000000";"189.834793"
"3";"1297314884";"2124";"51.467777";"-0.112663";"5.000000";"189.834793"
"3";"1297314889";"2124";"51.467777";"-0.112663";"5.000000";"189.834793"
"3";"1297314894";"2124";"51.466297";"-0.113409";"5.000000";"201.796844"
"3";"1297314899";"2124";"51.466297";"-0.113409";"5.000000";"201.796844"
"3";"1297314904";"2124";"51.466297";"-0.113409";"5.000000";"201.796844"
"3";"1297314909";"2124";"51.466091";"-0.113546";"5.000000";"205.323898"
"3";"1297314914";"2124";"51.465855";"-0.113671";"5.000000";"200.445602"
"3";"1297314919";"2124";"51.465416";"-0.113912";"5.000000";"197.055222"
"3";"1297314924";"2124";"51.464764";"-0.114207";"5.000000";"195.438629"
"3";"1297314929";"2124";"51.46431";"-0.114426";"5.000000";"197.481339"
"3";"1297314934";"2124";"51.463638";"-0.11474";"5.000000";"195.306213"
"3";"1297314939";"2124";"51.463226";"-0.114913";"5.000000";"195.051193"
"3";"1297314944";"2124";"51.463039";"-0.114987";"5.000000";"194.835068"
"3";"1297314949";"2124";"51.462368";"-0.115228";"5.000000";"193.623444"
"3";"1297314954";"2124";"51.46191";"-0.115412";"5.000000";"193.592361"
"3";"1297314959";"2124";"51.46172";"-0.115488";"5.000000";"194.695908"
"3";"1297314964";"2124";"51.46172";"-0.115488";"5.000000";"194.695908"
"3";"1297314969";"2124";"51.46172";"-0.115488";"5.000000";"194.695908"
"3";"1297314974";"2124";"51.46172";"-0.115488";"5.000000";"194.695908"
"3";"1297314979";"2124";"51.46172";"-0.115488";"5.000000";"194.695908"
"3";"1297314984";"2124";"51.46172";"-0.115488";"5.000000";"194.695908"
"3";"1297314989";"2124";"51.460732";"-0.116051";"5.000000";"201.770370"
"3";"1297314994";"2124";"51.460121";"-0.116447";"5.000000";"202.630081"
"3";"1297314999";"2124";"51.459927";"-0.116582";"5.000000";"202.530716"
"3";"1297315004";"2124";"51.459145";"-0.117041";"5.000000";"201.389664"
"3";"1297315009";"2124";"51.458927";"-0.117172";"5.000000";"200.633163"
"3";"1297315014";"2124";"51.458927";"-0.117172";"5.000000";"200.633163"
"3";"1297315019";"2124";"51.458927";"-0.117172";"5.000000";"200.633163"
"3";"1297315024";"2124";"51.457039";"-0.118312";"5.000000";"200.642563"
"3";"1297315029";"2124";"51.4566";"-0.118573";"5.000000";"199.526031"
"3";"1297315034";"2124";"51.456108";"-0.118833";"5.000000";"199.070618"
"3";"1297315039";"2124";"51.456108";"-0.118833";"5.000000";"199.070618"
"3";"1297315044";"2124";"51.455196";"-0.119359";"5.000000";"200.484528"
"3";"1297315049";"2124";"51.455196";"-0.119359";"5.000000";"200.484528"
"3";"1297315054";"2124";"51.453663";"-0.120346";"5.000000";"201.893311"
"3";"1297315059";"2124";"51.453201";"-0.120646";"5.000000";"201.226822"
"3";"1297315064";"2124";"51.452972";"-0.120793";"5.000000";"201.565338"
"3";"1297315069";"2124";"51.452053";"-0.121378";"5.000000";"202.177200"
"3";"1297315074";"2124";"51.45182";"-0.121534";"5.000000";"201.873611"
"3";"1297315079";"2124";"51.45182";"-0.121534";"5.000000";"201.873611"
"3";"1297315084";"2124";"51.450191";"-0.122619";"5.000000";"202.841766"
"3";"1297315089";"2124";"51.449806";"-0.1229";"5.000000";"204.578018"
"3";"1297315094";"2124";"51.449806";"-0.1229";"5.000000";"204.578018"
"3";"1297315099";"2124";"51.449806";"-0.1229";"5.000000";"204.578018"
"3";"1297315104";"2124";"51.449806";"-0.1229";"5.000000";"204.578018"
"3";"1297315109";"2124";"51.449806";"-0.1229";"5.000000";"204.578018"
"3";"1297315114";"2124";"51.449806";"-0.1229";"5.000000";"204.578018"
"3";"1297315119";"2124";"51.449806";"-0.1229";"5.000000";"204.578018"
"3";"1297315124";"2124";"51.447014";"-0.124275";"5.000000";"183.698090"
"3";"1297315129";"2124";"51.446487";"-0.124263";"5.000000";"181.224457"
"3";"1297315134";"2124";"51.446487";"-0.124263";"5.000000";"181.224457"
"3";"1297315139";"2124";"51.446487";"-0.124263";"5.000000";"181.224457"
"3";"1297315144";"2124";"51.446487";"-0.124263";"5.000000";"181.224457"
"3";"1297315149";"2124";"51.446487";"-0.124263";"5.000000";"181.224457"
"3";"1297315154";"2124";"51.446487";"-0.124263";"5.000000";"181.224457"
"3";"1297315159";"2124";"51.446487";"-0.124263";"5.000000";"181.224457"
"3";"1297315164";"2124";"51.446487";"-0.124263";"5.000000";"181.224457"
"3";"1297315169";"2124";"51.446487";"-0.124263";"5.000000";"181.224457"
"3";"1297315174";"2124";"51.446487";"-0.124263";"5.000000";"181.224457"
"3";"1297315179";"2124";"51.446487";"-0.124263";"5.000000";"181.224457"
"3";"1297315184";"2124";"51.442524";"-0.124492";"5.000000";"167.641190"
"3";"1297315189";"2124";"51.442524";"-0.124492";"5.000000";"167.641190"
"3";"1297315194";"2124";"51.442524";"-0.124492";"5.000000";"167.641190"
"3";"1297315199";"2124";"51.441456";"-0.124631";"5.000000";"198.040726"
"3";"1297315204";"2124";"51.441261";"-0.124786";"5.000000";"199.442596"
"3";"1297315209";"2124";"51.441261";"-0.124786";"5.000000";"199.442596"
"3";"1297315214";"2124";"51.441261";"-0.124786";"5.000000";"199.442596"
"3";"1297315219";"2124";"51.441261";"-0.124786";"5.000000";"199.442596"
"3";"1297315224";"2124";"51.441261";"-0.124786";"5.000000";"199.442596"
"3";"1297315229";"2124";"51.441261";"-0.124786";"5.000000";"199.442596"
"3";"1297315234";"2124";"51.441261";"-0.124786";"5.000000";"199.442596"
"3";"1297315239";"2124";"51.441261";"-0.124786";"5.000000";"199.442596"
"3";"1297315244";"2124";"51.441261";"-0.124786";"5.000000";"199.442596"
"3";"1297315249";"2124";"51.441261";"-0.124786";"5.000000";"199.442596"
"3";"1297315254";"2124";"51.441261";"-0.124786";"5.000000";"199.442596"
"3";"1297315259";"2124";"51.441261";"-0.124786";"5.000000";"199.442596"
"3";"1297315264";"2124";"51.441261";"-0.124786";"5.000000";"199.442596"
"3";"1297315269";"2124";"51.441261";"-0.124786";"5.000000";"199.442596"
"3";"1297315274";"2124";"51.435432";"-0.12812";"5.000000";"189.834473"
"3";"1297315279";"2124";"51.435162";"-0.128179";"5.000000";"188.718994"
